Transaction_Amount,Transaction_Type,Location,Time_of_Day,Card_Type,Previous_Fraud_History,Account_Age,Credit_Utilization,Fraudulent
3526,Online,International,Morning,Debit,0,1,0.33207424648634876,1
1169,Online,International,Night,Debit,1,7,0.32686451176352216,0
396,In-Person,International,Night,Credit,0,6,0.5533577534706062,1
2051,Online,International,Afternoon,Debit,1,4,0.8873384194891516,0
2563,In-Person,International,Afternoon,Debit,0,7,0.8929430382904937,0
1728,Online,Domestic,Afternoon,Debit,1,3,0.7704867373812713,0
4785,In-Person,Domestic,Morning,Debit,1,6,0.5882420511402664,0
4060,Online,International,Night,Credit,1,6,0.3114187639661711,0
3419,In-Person,International,Night,Credit,1,6,0.530967171574702,0
699,Online,International,Afternoon,Debit,1,3,0.7252502967443909,0
1179,In-Person,International,Night,Credit,0,5,0.6355149844151279,0
4998,Online,International,Afternoon,Credit,1,1,0.5626307127033657,0
962,In-Person,International,Morning,Credit,1,6,0.48539045757999477,0
4889,Online,Domestic,Night,Credit,1,7,0.7772628668852365,0
4600,Online,International,Morning,Debit,1,5,0.8580116112744803,0
3506,In-Person,International,Morning,Credit,1,5,0.7506201133722286,0
3927,Online,Domestic,Night,Credit,1,6,0.9441347836041915,0
4852,Online,Domestic,Afternoon,Debit,1,7,0.8018861425293956,0
2494,Online,Domestic,Night,Debit,1,4,0.5055443668112184,0
1864,Online,Domestic,Morning,Credit,1,7,0.655078137469985,0
3449,In-Person,International,Afternoon,Debit,0,5,0.5539304798375234,0
3241,Online,Domestic,Morning,Debit,0,7,0.5916909672422906,0
2607,Online,Domestic,Afternoon,Debit,1,1,0.9061298775894472,0
3993,In-Person,Domestic,Night,Debit,1,2,0.3707726646601407,0
2201,Online,International,Morning,Credit,1,2,0.1117853151065851,0
2645,In-Person,International,Afternoon,Debit,1,7,0.7260821201470905,0
666,Online,International,Afternoon,Credit,1,9,0.2629123140122044,0
3822,In-Person,Domestic,Night,Debit,0,7,0.23880917466214024,0
3350,Online,International,Afternoon,Credit,1,6,0.9932285872923862,0
3921,In-Person,Domestic,Afternoon,Debit,0,3,0.3400977308156521,0
1806,In-Person,Domestic,Morning,Debit,1,5,0.2833909836117128,0
4373,In-Person,Domestic,Night,Debit,1,2,0.27188494904162325,0
1772,Online,Domestic,Night,Credit,1,9,0.4711181860651805,0
4482,In-Person,International,Morning,Credit,1,6,0.46847604364338924,0
3295,Online,International,Morning,Debit,0,9,0.6692495510605381,0
1595,In-Person,International,Morning,Debit,0,9,0.19327482162537798,0
3573,In-Person,International,Afternoon,Debit,0,7,0.6719004189007745,0
2450,In-Person,Domestic,Night,Credit,0,5,0.5082696097407571,0
4594,Online,Domestic,Night,Credit,0,4,0.28688868405952267,0
4827,Online,Domestic,Night,Credit,1,1,0.8003989503682688,0
3110,In-Person,Domestic,Afternoon,Credit,1,9,0.5266566180899723,0
3254,In-Person,Domestic,Night,Debit,0,6,0.7453551171313381,0
1050,In-Person,International,Night,Credit,1,2,0.9285126172710024,0
3137,In-Person,International,Night,Credit,1,7,0.41806430489739377,0
2283,In-Person,Domestic,Night,Debit,1,6,0.908114003409732,0
3639,In-Person,Domestic,Morning,Debit,0,4,0.2803073353333183,0
2124,In-Person,International,Afternoon,Credit,0,6,0.29991738469189766,0
1687,In-Person,International,Night,Credit,0,6,0.6973278060442559,0
3104,Online,Domestic,Night,Debit,0,5,0.19236850713544884,0
1008,In-Person,International,Night,Credit,1,1,0.5093020083528398,0
2294,Online,International,Night,Debit,1,3,0.2924490474050395,0
1599,In-Person,Domestic,Night,Credit,1,7,0.613770708906808,0
1171,Online,Domestic,Morning,Credit,1,2,0.8261402502198364,0
2530,Online,International,Morning,Credit,1,1,0.13818201383585302,0
3865,In-Person,International,Afternoon,Debit,1,8,0.4719790169645497,0
4658,Online,Domestic,Afternoon,Credit,0,7,0.7576053530229129,0
704,Online,International,Night,Debit,1,6,0.4080288725381779,0
4422,In-Person,International,Night,Debit,1,5,0.13753544733773315,0
4873,In-Person,International,Morning,Credit,1,6,0.6322422824449608,0
3808,In-Person,Domestic,Afternoon,Credit,1,1,0.20814806903896493,0
3693,Online,International,Night,Credit,1,9,0.4329277322763968,0
1981,In-Person,International,Night,Debit,0,1,0.99147986953028,0
1513,Online,Domestic,Night,Credit,1,4,0.45821797192435165,0
3259,In-Person,Domestic,Afternoon,Debit,1,3,0.8585712516497139,0
4228,In-Person,International,Morning,Debit,0,4,0.8738256109387373,0
3252,Online,Domestic,Morning,Credit,0,1,0.3365480525411006,0
1878,Online,Domestic,Night,Credit,1,4,0.6359544818745138,0
1681,Online,International,Night,Credit,1,4,0.952712797482639,0
1092,In-Person,Domestic,Night,Credit,0,3,0.6456993675429017,0
1738,In-Person,International,Night,Debit,1,8,0.83192890135768,0
3861,In-Person,International,Night,Credit,0,7,0.5163066308145957,0
2152,Online,Domestic,Afternoon,Debit,0,9,0.7473946605410542,0
1158,Online,International,Morning,Credit,0,2,0.11966679403342186,0
263,Online,International,Afternoon,Debit,1,3,0.8087261126739013,0
4112,Online,International,Afternoon,Debit,0,6,0.7046644900228263,0
3552,In-Person,International,Night,Debit,0,2,0.42296386834547284,1
2785,Online,International,Afternoon,Debit,1,2,0.4752873193582644,0
4647,Online,Domestic,Morning,Credit,0,2,0.3939525161071403,0
3343,In-Person,Domestic,Night,Credit,0,2,0.5718579271945855,0
4194,In-Person,International,Morning,Credit,1,5,0.1978080707741578,0
3289,Online,International,Afternoon,Credit,1,1,0.8604234446064003,0
4318,Online,Domestic,Night,Debit,1,7,0.5302483106366541,0
2891,Online,International,Morning,Credit,1,1,0.13879196049761627,0
275,Online,International,Morning,Debit,1,1,0.5976655667712567,0
2350,Online,International,Night,Debit,1,5,0.9374654221856934,0
3158,Online,Domestic,Morning,Debit,1,7,0.17871445545822173,0
3369,In-Person,International,Night,Debit,1,3,0.21087330883048494,0
1014,In-Person,Domestic,Night,Debit,1,7,0.4484649547434477,0
2104,In-Person,International,Afternoon,Debit,1,9,0.7620618346613491,0
4727,In-Person,International,Morning,Debit,1,4,0.6441597433678121,0
3281,Online,Domestic,Night,Debit,1,5,0.5121635412985601,0
4532,Online,Domestic,Afternoon,Debit,1,8,0.9934713018439296,0
219,Online,International,Afternoon,Debit,1,9,0.26721395483944715,0
897,Online,International,Night,Debit,0,5,0.8395811154315518,0
163,In-Person,International,Night,Credit,1,5,0.2114532558082845,0
3603,Online,Domestic,Morning,Debit,1,2,0.26164632364872525,0
424,Online,International,Morning,Credit,0,9,0.3658998390161624,0
3434,Online,Domestic,Morning,Debit,0,6,0.8857861469828776,0
1294,Online,International,Night,Debit,0,5,0.4997851562976645,0
3158,In-Person,International,Afternoon,Debit,1,5,0.4562068701655956,0
778,Online,International,Afternoon,Debit,0,4,0.5416532121587253,0
992,In-Person,International,Night,Debit,1,1,0.6678156988669159,0
3212,Online,International,Morning,Credit,1,6,0.48114475122617595,0
4684,Online,International,Afternoon,Credit,0,1,0.9662785196451691,0
3536,Online,International,Afternoon,Debit,0,2,0.22180771885874156,0
2797,In-Person,Domestic,Morning,Debit,0,7,0.5280996738495107,0
2220,Online,International,Afternoon,Debit,1,1,0.4738897522961679,0
1048,Online,International,Morning,Credit,0,8,0.7234361360051086,0
3942,Online,International,Afternoon,Credit,0,8,0.9667750242205584,0
551,In-Person,International,Afternoon,Debit,0,7,0.35957158696464797,0
368,In-Person,Domestic,Afternoon,Debit,0,7,0.9597938535177579,0
859,Online,Domestic,Morning,Debit,0,1,0.8449296688872304,0
4532,In-Person,International,Afternoon,Credit,0,3,0.8294301206846381,0
2554,Online,International,Afternoon,Debit,0,9,0.16576835464655224,0
4591,Online,Domestic,Afternoon,Debit,0,5,0.9465251073773232,0
1841,In-Person,Domestic,Night,Debit,1,5,0.8550350618047163,0
1482,Online,Domestic,Afternoon,Credit,0,7,0.7161248119803505,0
1446,Online,International,Afternoon,Debit,1,8,0.2150733150418258,0
339,In-Person,Domestic,Morning,Debit,0,6,0.47803353335108223,0
4364,In-Person,Domestic,Morning,Debit,1,5,0.8562054302768122,0
4248,In-Person,International,Night,Credit,1,1,0.4937782389255332,0
4018,In-Person,International,Morning,Credit,1,9,0.49280965168873925,0
4732,Online,International,Morning,Debit,0,6,0.34311322709576386,0
1398,Online,Domestic,Morning,Credit,1,3,0.1460694258379161,0
4195,Online,Domestic,Night,Debit,1,7,0.5617034317326334,0
729,Online,Domestic,Night,Credit,0,4,0.7970225441957958,0
3245,Online,Domestic,Afternoon,Debit,0,3,0.23146421956374882,0
4586,Online,International,Afternoon,Debit,1,7,0.9043998105304558,0
2141,Online,Domestic,Morning,Debit,0,6,0.5997555865470234,0
1110,Online,International,Afternoon,Credit,0,4,0.8310689925615484,0
682,In-Person,Domestic,Afternoon,Credit,0,8,0.7003358853657343,0
526,Online,Domestic,Night,Credit,1,2,0.22145106112111926,0
2542,Online,Domestic,Night,Debit,1,6,0.9159329949806927,0
3680,Online,International,Afternoon,Credit,0,3,0.7463347775598513,0
791,Online,Domestic,Afternoon,Debit,1,8,0.13202109075504792,0
3533,Online,International,Afternoon,Credit,0,8,0.622039814855892,0
3568,In-Person,International,Morning,Debit,0,1,0.5321135859181089,0
2396,In-Person,International,Night,Debit,0,2,0.8732386686171175,0
4792,In-Person,International,Afternoon,Debit,0,4,0.21050642056925056,0
1599,Online,Domestic,Afternoon,Debit,0,1,0.631759641315896,0
1511,Online,Domestic,Morning,Credit,1,3,0.3792520358444865,0
3804,Online,International,Night,Debit,0,4,0.32105698029387214,0
4328,Online,International,Morning,Credit,1,3,0.12028181534957513,0
3090,In-Person,Domestic,Morning,Debit,0,5,0.39900552746497286,0
1086,In-Person,Domestic,Afternoon,Debit,0,7,0.45648629438679944,0
1110,Online,International,Morning,Debit,1,8,0.5030080345189853,0
512,Online,Domestic,Morning,Credit,1,8,0.7612495033182798,0
1349,In-Person,Domestic,Afternoon,Debit,1,2,0.46318818809747075,0
3895,In-Person,Domestic,Night,Debit,1,1,0.27571589317012235,0
633,In-Person,International,Afternoon,Debit,0,6,0.45833161080512164,0
1896,In-Person,International,Night,Debit,0,1,0.16260850529821086,0
3360,In-Person,International,Morning,Credit,1,6,0.9748668063221526,0
1060,In-Person,International,Morning,Debit,1,7,0.1596100678020807,0
3782,In-Person,International,Afternoon,Debit,1,9,0.2817017681500706,0
3926,Online,Domestic,Afternoon,Debit,1,1,0.485228472792291,0
4028,Online,Domestic,Afternoon,Credit,1,7,0.9400652467077141,0
1339,In-Person,Domestic,Morning,Credit,1,4,0.26086344689095525,0
4124,Online,International,Morning,Debit,1,9,0.4598006418354895,0
3377,In-Person,Domestic,Night,Credit,1,4,0.9903853523829602,0
3961,Online,International,Afternoon,Debit,0,2,0.6418428635528971,0
2507,In-Person,International,Morning,Credit,0,1,0.6531249462955147,0
1583,Online,International,Night,Debit,1,7,0.9767164307110896,0
2644,In-Person,International,Afternoon,Debit,0,7,0.5554883714674066,0
2778,Online,International,Afternoon,Credit,1,3,0.1023046700808761,0
1221,Online,International,Night,Debit,0,5,0.12788167912125184,0
785,In-Person,Domestic,Night,Debit,1,7,0.7132583201421724,0
1170,In-Person,International,Night,Credit,0,8,0.29036010563258047,0
2393,In-Person,Domestic,Morning,Debit,1,9,0.5306326621984582,0
2664,Online,International,Afternoon,Debit,0,1,0.5962350306285761,0
3550,Online,Domestic,Afternoon,Debit,0,9,0.7006151014910428,0
4707,Online,International,Night,Credit,1,6,0.1753719871146041,0
4645,Online,International,Morning,Credit,0,6,0.7840393140940476,0
1105,In-Person,Domestic,Night,Debit,0,7,0.92815121346839,0
33,In-Person,International,Morning,Credit,0,9,0.33017098299561864,0
4729,Online,International,Afternoon,Debit,0,7,0.44240146836286875,0
3566,In-Person,Domestic,Afternoon,Credit,1,7,0.7694363400192424,0
1089,In-Person,Domestic,Morning,Credit,1,3,0.32359659640947613,0
4328,In-Person,International,Afternoon,Credit,1,9,0.5880201075156104,0
188,In-Person,Domestic,Afternoon,Debit,0,4,0.6939521527099641,0
2857,Online,Domestic,Night,Credit,1,6,0.8913465648253789,0
1970,In-Person,International,Morning,Debit,0,7,0.41082916724736906,0
1483,In-Person,Domestic,Afternoon,Debit,0,9,0.5433834079942463,0
4898,In-Person,International,Afternoon,Credit,0,3,0.26613946607395833,0
4989,Online,Domestic,Morning,Debit,1,2,0.3768494298628562,0
1222,In-Person,International,Afternoon,Credit,1,2,0.1854427534378599,0
819,Online,International,Morning,Debit,0,2,0.2778739705210477,0
429,Online,International,Morning,Debit,0,9,0.41159019462354496,0
3669,In-Person,Domestic,Night,Debit,1,8,0.4818446404040534,0
3826,In-Person,International,Morning,Credit,0,9,0.7361897578667562,0
1288,Online,Domestic,Night,Debit,0,9,0.5126040291375816,0
2533,Online,International,Afternoon,Credit,1,1,0.14414422803394747,0
1450,Online,International,Morning,Debit,1,9,0.7801708407700569,0
1350,Online,International,Night,Debit,0,1,0.579517146766675,0
2231,In-Person,Domestic,Morning,Debit,1,5,0.9454676132458624,0
2402,Online,International,Afternoon,Debit,0,4,0.6717160580490827,0
1371,In-Person,International,Night,Credit,0,8,0.5805386236026997,0
601,In-Person,Domestic,Night,Debit,1,5,0.36498597567434454,0
536,Online,International,Night,Debit,0,9,0.312814354284727,0
2513,In-Person,International,Afternoon,Debit,1,1,0.3070304030107277,1
1302,Online,Domestic,Night,Debit,1,8,0.46641054355298883,0
1664,Online,Domestic,Afternoon,Credit,1,6,0.25423427512711133,0
4916,Online,Domestic,Afternoon,Debit,0,1,0.8597888247099335,0
197,In-Person,International,Morning,Credit,1,2,0.8246776596681399,0
2768,In-Person,Domestic,Afternoon,Debit,0,4,0.7559628794485346,1
538,Online,International,Night,Credit,0,5,0.1438756919659613,0
443,In-Person,International,Night,Credit,1,1,0.16471528345587766,0
3522,In-Person,Domestic,Afternoon,Debit,0,7,0.6727827540037264,0
1814,In-Person,Domestic,Afternoon,Credit,1,4,0.774071449508027,0
312,In-Person,International,Morning,Debit,1,1,0.12404434677892652,0
4192,In-Person,Domestic,Morning,Debit,1,6,0.3614501977736212,1
447,Online,Domestic,Night,Credit,0,9,0.22265487020260116,0
2598,In-Person,International,Afternoon,Debit,1,9,0.30815108582275935,0
842,In-Person,Domestic,Night,Debit,1,4,0.5665393028851271,0
806,Online,Domestic,Afternoon,Credit,1,7,0.19832023201401533,0
569,In-Person,Domestic,Night,Debit,0,1,0.3068507180435842,0
3598,In-Person,International,Night,Debit,0,9,0.6084175553738536,0
771,In-Person,Domestic,Night,Credit,1,1,0.5572981666979411,0
3584,Online,Domestic,Afternoon,Credit,1,9,0.8718319136070847,0
3795,In-Person,International,Morning,Debit,1,6,0.2355217509780231,0
2524,In-Person,International,Morning,Debit,0,7,0.43289626212016075,0
694,Online,International,Afternoon,Credit,0,4,0.9319237360940095,0
4243,Online,International,Morning,Debit,0,9,0.8162184295063228,0
587,In-Person,Domestic,Night,Credit,1,6,0.6376215981483946,0
4815,Online,International,Afternoon,Debit,0,6,0.7920932772180123,0
237,Online,International,Afternoon,Credit,1,6,0.5035427031746328,0
2338,Online,Domestic,Morning,Debit,0,4,0.9196184590192599,0
2741,In-Person,International,Morning,Debit,1,7,0.6396907952290273,0
837,In-Person,International,Night,Credit,0,2,0.7260721857822242,0
440,Online,Domestic,Afternoon,Debit,0,2,0.6867874730659325,0
1073,Online,International,Morning,Credit,0,6,0.7054880796995788,0
1719,Online,International,Afternoon,Credit,0,9,0.6769567367949252,0
1244,Online,Domestic,Night,Credit,1,3,0.16638795569642906,0
311,In-Person,Domestic,Night,Debit,1,7,0.6434642526134196,0
1430,Online,Domestic,Night,Debit,1,9,0.8050594837166114,0
4638,In-Person,Domestic,Afternoon,Credit,0,9,0.10035626174241508,0
778,Online,Domestic,Afternoon,Credit,1,3,0.9025082002415471,0
1414,In-Person,Domestic,Afternoon,Credit,0,1,0.9570103446460357,0
453,In-Person,Domestic,Afternoon,Debit,0,2,0.2153712904243448,0
3114,Online,Domestic,Afternoon,Credit,0,8,0.5815469836807674,0
4365,In-Person,Domestic,Night,Credit,1,7,0.19953684087411017,0
3315,In-Person,Domestic,Night,Debit,0,1,0.35470707150123426,0
1548,In-Person,Domestic,Night,Credit,0,3,0.6593432934812394,0
3940,Online,Domestic,Morning,Debit,0,8,0.37256733239612216,0
1341,In-Person,International,Night,Credit,0,7,0.42899513761638763,0
79,In-Person,Domestic,Afternoon,Credit,1,5,0.7715213985424981,0
3445,Online,Domestic,Night,Credit,1,3,0.617484842331478,1
490,Online,Domestic,Morning,Debit,1,7,0.566240303338502,0
4104,In-Person,Domestic,Morning,Debit,1,5,0.3917561574845948,0
3506,In-Person,Domestic,Morning,Debit,1,1,0.7337359261305184,0
2803,Online,International,Morning,Credit,0,5,0.4815699563368091,0
2902,Online,International,Morning,Credit,1,3,0.9089323976800526,0
1208,In-Person,International,Afternoon,Credit,1,2,0.6414388438936327,0
2382,In-Person,International,Night,Credit,1,3,0.584481340520477,0
1902,Online,Domestic,Afternoon,Debit,1,4,0.822821043300208,0
1893,Online,International,Afternoon,Credit,1,1,0.536897061178509,0
807,In-Person,International,Morning,Credit,0,4,0.3513594969981598,0
27,In-Person,Domestic,Night,Debit,1,9,0.2395873093306758,0
53,Online,International,Night,Credit,0,1,0.605636618270571,0
164,In-Person,International,Night,Debit,1,7,0.4823709407888066,0
4972,In-Person,Domestic,Morning,Credit,0,8,0.45763840343986983,0
3458,In-Person,Domestic,Afternoon,Debit,0,9,0.4144664707893567,0
4848,In-Person,International,Night,Credit,1,7,0.7044509942988221,0
4090,Online,Domestic,Afternoon,Debit,1,9,0.5670967931988277,0
1435,Online,International,Night,Debit,1,3,0.5835147916444735,0
4330,In-Person,Domestic,Night,Credit,0,1,0.37731232113393776,0
4322,In-Person,International,Night,Credit,0,2,0.652285880535182,0
3649,In-Person,International,Night,Debit,1,1,0.4631644670322057,0
4136,In-Person,International,Morning,Debit,0,2,0.792531945792603,0
1902,Online,Domestic,Morning,Credit,1,9,0.5765774992533484,0
907,In-Person,Domestic,Afternoon,Debit,0,5,0.36050725070645107,0
3434,In-Person,International,Morning,Credit,1,4,0.23295670013513808,0
4550,Online,Domestic,Night,Credit,0,2,0.7299423988841365,0
1268,Online,Domestic,Afternoon,Credit,1,3,0.43399513118834465,0
2025,In-Person,International,Afternoon,Credit,0,9,0.15896006606263324,0
4843,Online,Domestic,Afternoon,Credit,0,3,0.9234268318676313,0
1712,Online,Domestic,Night,Credit,1,8,0.4479807079005236,0
883,In-Person,International,Night,Debit,0,1,0.771348933238735,0
575,In-Person,International,Afternoon,Credit,0,5,0.5130236692065056,0
2028,Online,Domestic,Morning,Debit,1,2,0.9018334802594914,0
1895,In-Person,Domestic,Night,Credit,1,4,0.12616502230571333,0
2133,Online,Domestic,Night,Credit,1,2,0.3334661389362701,0
4652,Online,International,Morning,Credit,0,3,0.5911983635442739,0
2324,Online,Domestic,Afternoon,Debit,0,5,0.3909062116657509,0
4422,In-Person,Domestic,Morning,Credit,1,2,0.7684196982891136,0
